#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
37340000,-139822.17198,310.971904907,369
37342500,-140485.83134,315.811315173,369
37345000,-140091.826462,317.051637822,369
37347500,-141509.341439,313.033674157,369
37350000,-140932.918298,318.165520694,369
37352500,-140780.199272,310.963249616,369
37355000,-140736.459614,317.177949191,369
37357500,-140861.487646,315.728715658,369
37360000,-140292.815586,313.531604179,369
37362500,-140378.96341,314.418776279,369
37365000,-140401.817902,312.690640783,369
37367500,-141008.391817,318.775550342,369
37370000,-140685.336878,314.590054236,369
37372500,-141073.680307,310.898437188,369
37375000,-141091.825057,314.489192089,369
37377500,-140830.252255,314.052939513,369
37380000,-140584.066489,310.427364999,369
37382500,-140750.512563,315.754521315,369
37385000,-140843.68128,316.266628641,369
37387500,-141191.820034,314.543062552,369
37390000,-141312.991729,313.599593711,369
37392500,-141370.510833,311.121218817,369
37395000,-141439.981478,318.126150186,369
37397500,-140984.429926,309.1621768,369
37400000,-141060.140414,313.389411918,369
37402500,-140072.987857,311.097897947,369
37405000,-141476.579695,313.129715432,369
37407500,-140549.825958,318.870488014,369
37410000,-140547.326563,314.872920315,369
37412500,-140764.308496,317.151751715,369
37415000,-140725.903541,314.088929814,369
37417500,-141097.584468,314.058960397,369
37420000,-141418.347435,316.346534762,369
37422500,-140603.345552,313.55076561,369
37425000,-139881.928255,313.411794413,369
37427500,-140621.601447,315.972335794,369
37430000,-140885.586834,313.515939865,369
37432500,-141029.594705,316.008086478,369
37435000,-140289.846813,315.683366984,369
37437500,-140717.348123,313.414521949,369
37440000,-140888.091939,313.495980142,369
37442500,-140746.711355,310.319293919,369
37445000,-141048.359661,316.962193441,369
37447500,-141337.005422,312.252409239,369
37450000,-140906.594358,315.242312015,369
37452500,-140240.103729,313.156581567,369
37455000,-140395.868838,312.340576163,369
37457500,-140397.995764,311.602944883,369
37460000,-141163.082516,316.883832631,369
37462500,-141308.78158,314.830458532,369
37465000,-140843.836869,315.395644624,369
37467500,-141957.249979,318.699290841,369
37470000,-140867.305729,317.207414737,369
37472500,-141513.488422,315.734199043,369
37475000,-141318.550661,316.364254922,369
37477500,-140224.378604,318.384930462,369
37480000,-141200.003781,313.148679699,369
37482500,-141016.213788,316.892100529,369
37485000,-140489.614936,311.267250847,369
37487500,-139991.183199,310.598726623,369
37490000,-141424.936981,307.316441728,369
37492500,-141048.13338,316.05406729,369
37495000,-140808.396618,317.132741252,369
37497500,-140723.523349,318.957544407,369
37500000,-141237.017294,318.686411348,369
37502500,-140623.572806,315.694153006,369
37505000,-140875.338534,317.115695296,369
37507500,-141158.046653,314.852094272,369
37510000,-141142.61451,317.777569326,369
37512500,-140077.179997,312.969822766,369
37515000,-140694.55374,318.452388426,369
37517500,-139806.128909,312.882411245,369
37520000,-140817.983371,311.730900408,369
37522500,-140993.36141,317.17141714,369
37525000,-141457.89794,311.533759265,369
37527500,-140498.173588,314.219502219,369
37530000,-140425.989358,316.598402022,369
37532500,-140399.217787,308.741529409,369
37535000,-140914.088188,316.074591908,369
37537500,-140091.597629,314.331756092,369
37540000,-141104.61364,315.931902101,369
37542500,-141032.563264,314.03096807,369
37545000,-140832.303667,313.191688244,369
37547500,-141699.191431,311.102599278,369
37550000,-140532.816626,311.044977773,369
37552500,-140268.334774,314.26255765,369
37555000,-141897.906072,316.223310173,369
37557500,-141291.282055,313.954611172,369
37560000,-141455.335686,315.864646385,369
37562500,-140873.420714,313.751033947,369
37565000,-140868.689702,310.362974154,369
37567500,-140482.700818,312.385718612,369
37570000,-141705.910363,310.872459225,369
37572500,-141329.453357,313.315482076,369
37575000,-139810.905415,312.05808305,369
37577500,-140799.564313,315.718752043,369
37580000,-141279.143222,317.172058433,369
37582500,-140149.128566,310.755852894,369
37585000,-140887.896849,312.512414489,369
37587500,-140868.85962,315.080695203,369
37590000,-140652.499966,314.688367068,369
37592500,-142199.521907,315.212725694,369
37595000,-140938.732209,315.192568712,369
37597500,-141074.945663,315.706787408,369
37600000,-140902.988158,314.528236269,369
37602500,-140377.034524,316.24665164,369
37605000,-141338.569374,311.369914628,369
37607500,-141298.971173,312.982737042,369
37610000,-142000.588032,311.102194491,369
37612500,-141807.127712,312.046328949,369
37615000,-141797.535814,314.808935839,369
37617500,-141293.253316,317.381906881,369
37620000,-141754.752825,314.849217213,369
37622500,-141346.927405,314.901972313,369
37625000,-140700.307633,311.540474942,369
37627500,-140224.891059,313.547306685,369
37630000,-141258.134169,313.580245569,369
37632500,-141061.225265,316.618943472,369
37635000,-141002.170856,314.058690347,369
37637500,-140285.930501,314.304317067,369
37640000,-140603.282307,309.852749619,369
37642500,-140966.689429,311.720704056,369
37645000,-140802.813498,315.647424866,369
37647500,-141847.771055,310.901139123,369
37650000,-140304.2094,312.964875057,369
37652500,-141321.861859,311.955235874,369
37655000,-140328.363915,311.921224769,369
37657500,-141568.600527,314.6133077,369
37660000,-141397.728054,319.013208088,369
37662500,-141921.349541,312.582412377,369
37665000,-141288.911731,311.947981028,369
37667500,-140920.350233,311.560444775,369
37670000,-141434.665531,314.433656441,369
37672500,-141941.03591,311.636020641,369
37675000,-140791.761446,310.952206321,369
37677500,-141221.22462,312.644564903,369
37680000,-140739.962053,316.022965124,369
37682500,-140767.280889,311.72926249,369
37685000,-141240.044224,315.251672333,369
37687500,-141519.974021,317.315563601,369
37690000,-141324.239664,315.297337959,369
37692500,-140415.759145,316.65358963,369
37695000,-141043.05756,310.709079405,369
37697500,-140316.476703,316.612358746,369
37700000,-141654.827919,319.542752682,369
37702500,-141113.475416,316.762876291,369
37705000,-141133.821716,311.977926914,369
37707500,-140183.876657,316.392812759,369
37710000,-140593.289795,315.400469821,369
37712500,-141163.15646,312.802288646,369
37715000,-140976.953467,312.99631642,369
37717500,-140526.905473,314.596399857,369
37720000,-140987.715676,313.273887796,369
37722500,-141022.73162,313.609729744,369
37725000,-141330.870494,311.823137432,369
37727500,-140951.78965,314.532958732,369
37730000,-140644.892413,311.822295657,369
37732500,-140773.638385,313.716529719,369
37735000,-140764.129721,313.85061461,369
37737500,-140835.375929,315.942363807,369
37740000,-140950.362648,310.358477459,369
37742500,-140389.358436,315.644347941,369
37745000,-141519.278789,317.200196295,369
37747500,-140822.604584,318.67241577,369
37750000,-140237.990778,309.264742018,369
37752500,-140264.957788,315.760874033,369
37755000,-141025.60468,314.043005195,369
37757500,-141303.799589,313.216156846,369
37760000,-141771.950896,316.768361821,369
37762500,-140454.059769,314.911662074,369
37765000,-140770.98869,318.993205936,369
37767500,-141217.133088,312.518807034,369
37770000,-141122.86421,314.69563816,369
37772500,-141109.361565,312.871707806,369
37775000,-140720.308047,312.238631594,369
37777500,-140868.961061,311.646573667,369
37780000,-142052.749942,311.965319821,369
37782500,-141186.126181,312.69504518,369
37785000,-140994.623202,314.197347851,369
37787500,-140245.200324,314.759441968,369
37790000,-141121.81965,310.185519336,369
37792500,-140532.929563,312.582740272,369
37795000,-140790.717385,316.478369835,369
37797500,-141054.770962,315.354907863,369
37800000,-140840.054359,316.811374913,369
37802500,-141124.410284,318.967030798,369
37805000,-140433.470476,314.503364643,369
37807500,-140743.003506,317.168832735,369
37810000,-140518.024223,313.659576282,369
37812500,-140011.684461,314.95487178,369
37815000,-140496.319055,315.275674323,369
37817500,-141109.42718,316.930509548,369
37820000,-141538.027704,313.315519404,369
37822500,-141182.430719,313.710204326,369
37825000,-140998.849164,314.905006941,369
37827500,-142439.541718,314.45686569,369
37830000,-140632.471935,311.786464216,369
37832500,-140332.86422,316.836274163,369
37835000,-140816.79588,313.734566808,369
37837500,-140714.379072,318.766733987,369
37840000,-140931.636565,315.492010282,369
37842500,-140732.039161,311.393195295,369
37845000,-140891.744394,317.37535124,369
37847500,-141145.686543,308.10256714,369
37850000,-141620.791172,315.441139563,369
37852500,-140609.535846,312.449458508,369
37855000,-140391.20509,318.020450389,369
37857500,-141566.170105,316.904168562,369
37860000,-141609.180086,312.843450642,369
37862500,-140776.649211,313.783740795,369
37865000,-140729.411184,318.46923972,369
37867500,-141046.641593,313.489582908,369
37870000,-141942.021999,320.217849203,369
37872500,-141504.024404,317.381621386,369
37875000,-140959.67367,313.471805343,369
37877500,-141136.54954,315.164546087,369
37880000,-140951.767316,314.339912348,369
37882500,-140983.226488,314.523861249,369
37885000,-140775.981588,319.282597856,369
37887500,-141140.186994,311.453427978,369
37890000,-140912.677261,314.260682309,369
37892500,-140295.942691,312.895818805,369
37895000,-140598.578943,312.757841029,369
37897500,-141677.630457,315.032593765,369
37900000,-141700.264532,311.732985143,369
37902500,-140923.05737,312.200916366,369
37905000,-141227.49979,315.217497949,369
37907500,-140810.37696,316.390594452,369
37910000,-141107.562628,308.800742475,369
37912500,-141770.21571,317.855033866,369
37915000,-141177.06849,315.415941445,369
37917500,-140865.75094,313.257904321,369
37920000,-140484.820589,315.00527268,369
37922500,-141151.177725,317.642656877,369
37925000,-140909.090493,313.804586859,369
37927500,-140970.850948,317.906330322,369
37930000,-140758.944955,311.143081767,369
37932500,-140783.485767,317.327898481,369
37935000,-140646.911746,319.556888155,369
37937500,-140491.70622,312.266698589,369
37940000,-140619.111727,313.729135958,369
37942500,-141687.58194,317.687975987,369
37945000,-140762.152231,316.67994251,369
37947500,-140836.994976,315.234211886,369
37950000,-140634.467982,313.581088345,369
37952500,-140324.586495,313.842713483,369
37955000,-141538.834074,314.762445983,369
37957500,-140195.009851,315.674269664,369
37960000,-141026.589395,312.373791017,369
37962500,-141047.900893,317.861431157,369
37965000,-140645.733441,316.031345469,369
37967500,-140980.408718,311.21264731,369
37970000,-140129.716526,313.710792083,369
37972500,-140429.086073,308.882474688,369
37975000,-141153.51317,314.17069981,369
37977500,-141316.503122,315.382114692,369
37980000,-140929.099282,317.720886878,369
37982500,-140818.22091,314.6426223,369
37985000,-141042.406459,313.390465783,369
37987500,-140930.231714,311.125404942,369
37990000,-139823.647377,313.445116894,369
37992500,-140396.46566,319.202880139,369
37995000,-141098.389985,317.9303906,369
37997500,-141153.719767,312.724619809,369
38000000,-140362.839465,315.387120423,369
38002500,-140550.065354,312.260514876,369
38005000,-140931.372955,313.660315749,369
38007500,-141023.425888,313.877100618,369
38010000,-140781.944396,313.859258905,369
38012500,-140982.257742,314.372836645,369
38015000,-140360.448133,313.096748298,369
38017500,-140224.961785,312.192318875,369
38020000,-140327.831946,313.716643645,369
38022500,-140424.801947,313.498140648,369
38025000,-140871.188151,313.458734225,369
38027500,-140228.628637,313.445676865,369
38030000,-141305.977137,307.055320098,369
38032500,-140261.166338,313.846923366,369
38035000,-139793.307568,314.336687266,369
38037500,-140584.799496,314.483453516,369
38040000,-140397.674687,313.790554777,369
38042500,-140339.032947,312.309029362,369
38045000,-141239.508461,313.93332393,369
38047500,-141227.720018,310.425316591,369
38050000,-140764.349254,317.247208932,369
38052500,-141080.81089,316.137270619,369
38055000,-140875.43242,312.727604961,369
38057500,-140566.234016,313.17073201,369
38060000,-140704.179988,316.199619978,369
38062500,-141185.783849,316.581930622,369
38065000,-141875.003664,311.503727204,369
38067500,-141548.544743,316.055228369,369
38070000,-140782.958353,311.365799989,369
38072500,-141201.9422,310.116102511,369
38075000,-141074.074373,315.672130334,369
38077500,-140965.456902,312.193289716,369
38080000,-141225.139703,315.286695283,369
38082500,-140935.29245,316.74855012,369
38085000,-140443.481663,312.710335421,369
38087500,-141526.615895,314.542218908,369
38090000,-141451.027841,315.679316112,369
38092500,-141540.052512,308.635530595,369
38095000,-140990.572559,313.759679368,369
38097500,-140853.825558,316.97304117,369
38100000,-141379.375482,310.498940542,369
38102500,-141095.717293,318.486598906,369
38105000,-141020.915849,317.881100927,369
38107500,-141040.692564,313.094967302,369
38110000,-141115.041535,314.300685101,369
38112500,-140829.705543,316.099340186,369
38115000,-140903.29944,310.580104656,369
38117500,-140962.540891,317.379350124,369
38120000,-140779.456363,315.135836223,369
38122500,-140689.437521,316.318607567,369
38125000,-139624.03413,312.45823349,369
38127500,-140260.504502,317.562534096,369
38130000,-140921.695051,313.91745203,369
38132500,-140953.958222,312.697713039,369
38135000,-140629.72864,313.156409019,369
38137500,-140649.159067,313.02877272,369
38140000,-140313.473665,317.012947025,369
38142500,-140392.963467,318.377945467,369
38145000,-141163.212206,311.280629349,369
38147500,-140969.211836,316.785326015,369
38150000,-140235.748167,316.005446167,369
38152500,-141217.336484,314.56486181,369
38155000,-140822.552588,311.275076424,369
38157500,-140961.152156,314.048318361,369
38160000,-140747.392702,311.980485979,369
38162500,-139685.227481,318.395274092,369
38165000,-140781.000826,315.290802326,369
38167500,-140615.791596,310.198579137,369
38170000,-140968.864885,316.169238509,369
38172500,-141837.134393,310.773935585,369
38175000,-141515.613363,316.318735061,369
38177500,-140727.222409,314.527291493,369
38180000,-141681.774118,317.586446008,369
38182500,-140920.505768,313.121686464,369
38185000,-140713.614058,314.922415871,369
38187500,-140551.852094,313.33809409,369
38190000,-140965.637892,314.610994159,369
38192500,-140746.234395,318.212370196,369
38195000,-141322.102158,316.206651976,369
38197500,-140938.883978,309.156456042,369
38200000,-141064.107653,313.183680719,369
38202500,-141670.310739,316.012643929,369
38205000,-140883.464522,317.085780872,369
38207500,-140357.6443,313.294880522,369
38210000,-142008.999635,315.363604068,369
38212500,-141558.189812,316.537181695,369
38215000,-141668.696326,317.884274757,369
38217500,-141202.32794,316.622076896,369
38220000,-141257.301973,318.029487192,369
38222500,-141107.345106,315.89486992,369
38225000,-141113.87663,315.010946752,369
38227500,-141347.066838,313.335609626,369
38230000,-141548.640006,313.690110415,369
38232500,-140358.188887,313.710650504,369
38235000,-140985.834243,311.022271568,369
38237500,-140911.833112,316.055556013,369
38240000,-140498.694505,316.429952478,369
38242500,-141238.242718,313.459481035,369
38245000,-140825.24571,315.772690122,369
38247500,-140728.709389,317.042777024,369
38250000,-140985.209762,310.878273454,369
38252500,-141111.399103,315.658628325,369
38255000,-141516.735271,313.638838219,369
38257500,-141469.068304,315.482983403,369
38260000,-140737.798408,314.370190273,369
38262500,-141155.387205,308.118003595,369
38265000,-140691.212718,318.535666393,369
38267500,-140462.82477,313.887351021,369
38270000,-141062.042955,314.348040343,369
38272500,-140616.124167,314.115099972,369
38275000,-139526.682741,314.774260592,369
38277500,-140788.90889,318.005383101,369
38280000,-140849.215358,315.58868439,369
38282500,-140493.623173,317.062410676,369
38285000,-140367.052972,312.541477546,369
38287500,-141761.112889,312.154268038,369
38290000,-140982.115402,314.289938513,369
38292500,-140613.720971,312.125648597,369
38295000,-141629.996235,314.728573855,369
38297500,-140490.641221,312.142188184,369
38300000,-140676.414763,312.271373836,369
38302500,-140955.440818,313.133757596,369
38305000,-140609.235824,315.547415418,369
38307500,-140860.665534,314.58868808,369
38310000,-141166.632503,314.046113758,369
38312500,-140689.015532,313.981833633,369
38315000,-141235.521348,313.116852062,369
38317500,-141311.234827,315.416545194,369
38320000,-141294.508395,315.29705851,369
38322500,-141070.228215,313.767188155,369
38325000,-140748.29745,316.048158584,369
38327500,-141432.230102,315.87348888,369
38330000,-141196.334994,316.685574257,369
38332500,-141167.031977,311.679010477,369
38335000,-140875.345643,313.16700297,369
38337500,-140806.222157,314.393643811,369
38340000,-141162.226111,315.089137992,369
38342500,-140840.166921,317.348334158,369
38345000,-140957.807383,316.398026114,369
38347500,-140273.76521,311.929116025,369
38350000,-141344.412571,316.166012239,369
38352500,-141305.280272,312.092311186,369
38355000,-140341.454449,314.294471261,369
38357500,-140236.37115,312.591936078,369
38360000,-140800.436841,317.058105119,369
38362500,-141374.538785,315.179367231,369
38365000,-141264.949201,320.327028414,369
38367500,-140971.515383,314.389196979,369
38370000,-139856.568071,317.08595902,369
38372500,-140188.04258,318.450259977,369
38375000,-140026.401878,311.530618279,369
38377500,-141378.914768,312.967101904,369
38380000,-140520.276942,314.473044633,369
38382500,-139961.380643,310.424576802,369
38385000,-140739.798361,315.855514558,369
38387500,-140070.117328,316.835116892,369
38390000,-141307.120149,313.051361115,369
38392500,-141013.485683,318.358466883,369
38395000,-140233.245935,314.956960401,369
38397500,-140501.567911,311.943204177,369
38400000,-139738.024941,314.986782648,369
38402500,-140950.169836,314.009567576,369
38405000,-140653.994505,312.534081404,369
38407500,-140032.932498,311.907907382,369
38410000,-140874.920311,309.765142689,369
38412500,-140770.506311,309.96629189,369
38415000,-140598.952887,311.939723148,369
38417500,-139874.927306,311.67695124,369
38420000,-140847.354897,317.571835441,369
38422500,-140941.670718,311.440309938,369
38425000,-141178.40625,314.593139536,369
38427500,-140353.902698,313.540176201,369
38430000,-140512.768484,316.71217074,369
38432500,-140625.708962,311.578573424,369
38435000,-140884.741814,312.414947953,369
38437500,-140378.338103,309.494141831,369
38440000,-140475.138045,322.234309765,369
38442500,-140890.351338,311.060620339,369
38445000,-140333.994356,314.818629852,369
38447500,-141458.728982,314.211309532,369
38450000,-140933.449008,313.266924626,369
38452500,-141086.082538,313.762767451,369
38455000,-140842.985497,315.428125064,369
38457500,-141263.454982,316.675957873,369
38460000,-140367.137758,309.19828189,369
38462500,-140319.459333,315.848034136,369
38465000,-140309.748034,315.24979592,369
38467500,-140847.559601,315.246792671,369
38470000,-140465.323556,315.781891953,369
38472500,-140914.003613,315.942124427,369
38475000,-140360.487774,314.683273585,369
38477500,-140748.987434,311.92845208,369
38480000,-140797.244131,314.435250113,369
38482500,-141070.352735,314.729166627,369
38485000,-140958.046951,317.380775242,369
38487500,-140683.964161,309.434844846,369
38490000,-141168.265946,315.737192173,369
38492500,-140747.511472,317.259140705,369
38495000,-140705.972575,314.310076347,369
38497500,-141342.709195,318.883703782,369
38500000,-140055.143684,316.302801177,369
38502500,-141046.021864,312.750498451,369
38505000,-140762.288226,308.630931609,369
38507500,-140352.856312,312.252124766,369
38510000,-140716.043081,310.064817119,369
38512500,-140933.295129,318.03177677,369
38515000,-141224.281449,309.814268189,369
38517500,-141424.6142,315.318133597,369
38520000,-140810.511807,312.099261627,369
38522500,-141157.174017,313.729311151,369
38525000,-140808.513514,312.733165811,369
38527500,-140239.58075,311.771864414,369
38530000,-141137.237812,314.123474998,369
38532500,-140911.218833,313.297267695,369
38535000,-141155.960537,315.433511587,369
38537500,-140637.466364,316.724848785,369
38540000,-140947.741976,313.072118244,369
38542500,-141593.019088,315.506107651,369
38545000,-141298.036942,315.096108588,369
38547500,-141286.124211,316.122587012,369
38550000,-140747.982151,310.976741537,369
38552500,-141524.736745,316.230831254,369
38555000,-141067.283407,319.06436073,369
38557500,-142025.487946,315.215383989,369
38560000,-141541.183331,313.425322218,369
38562500,-140866.100996,312.484468793,369
38565000,-140986.136481,310.823397694,369
38567500,-141137.166512,309.097885919,369
38570000,-141298.034039,311.804398109,369
38572500,-141044.444431,313.327660715,369
38575000,-140826.017111,311.218812362,369
38577500,-141298.016377,312.206708899,369
38580000,-142186.335588,310.51687994,369
38582500,-141491.011602,313.313873841,369
38585000,-140876.687592,315.108073112,369
38587500,-141427.9964,312.512735144,369
38590000,-140394.733798,317.104150354,369
38592500,-141298.651561,315.293514236,369
38595000,-140800.443315,311.207001522,369
38597500,-140678.873874,312.016344625,369
38600000,-140836.34485,312.530374667,369
38602500,-141901.839393,315.702191634,369
38605000,-141128.520327,314.157380862,369
38607500,-141863.866981,315.329855639,369
38610000,-140481.663232,315.620624007,369
38612500,-140776.779293,315.39518052,369
38615000,-141001.443472,311.612034239,369
38617500,-140997.968208,315.086840967,369
38620000,-140731.730933,314.613772254,369
38622500,-141572.774093,312.22300899,369
38625000,-140986.074888,316.240427825,369
38627500,-141015.003105,308.501613998,369
38630000,-141219.671289,311.844477114,369
38632500,-140352.153499,313.82858087,369
38635000,-140226.55541,313.53840372,369
38637500,-140187.129025,314.816308478,369
38640000,-140765.984078,308.706660999,369
38642500,-141535.704632,311.474046006,369
38645000,-141239.158573,313.365623569,369
38647500,-141404.368312,314.233046843,369
38650000,-141024.013553,312.76268006,369
38652500,-139908.569379,315.530583639,369
38655000,-140720.483177,313.02880819,369
38657500,-141695.037125,313.581681206,369
38660000,-140310.027156,310.866947417,369
38662500,-141357.372728,312.303171885,369
38665000,-141319.903792,315.676437507,369
38667500,-140741.237399,318.956185716,369
38670000,-140006.970485,312.019724482,369
38672500,-141560.861555,318.021885695,369
38675000,-140595.500092,318.152498192,369
38677500,-140433.021392,317.266310518,369
38680000,-141268.134228,313.207824472,369
38682500,-139596.826362,312.57130458,369
38685000,-140291.833537,313.540996942,369
38687500,-140394.312966,315.303409271,369
38690000,-140385.68095,312.851411213,369
38692500,-141637.19442,316.875612667,369
38695000,-140779.35353,316.947910271,369
38697500,-140031.109825,316.376247021,369
38700000,-141075.471534,311.430975336,369
38702500,-140429.501554,311.592092617,369
38705000,-140262.956833,314.524411806,369
38707500,-141052.578315,315.767173135,369
38710000,-141352.620934,315.451339737,369
38712500,-141433.046314,319.977011484,369
38715000,-141285.300403,316.415483665,369
38717500,-140447.071723,309.61900887,369
38720000,-140322.365368,318.755146437,369
38722500,-140835.948253,315.103649124,369
38725000,-141045.519943,312.695524751,369
38727500,-141065.468728,312.854768889,369
38730000,-140789.719815,310.542363577,369
38732500,-140886.564378,315.986917,369
38735000,-140531.259888,314.92304444,369
38737500,-140667.379746,315.438136891,369
38740000,-140612.096851,311.243505447,369
38742500,-140812.92532,312.930777003,369
38745000,-141104.930139,312.83147398,369
38747500,-140829.466842,314.716406256,369
38750000,-140678.925832,310.270043014,369
38752500,-140326.419673,315.820140735,369
38755000,-140386.643874,310.298835708,369
38757500,-140055.53233,316.545958052,369
38760000,-140437.66606,311.978031577,369
38762500,-141293.731258,316.730160507,369
38765000,-141186.136478,311.697658431,369
38767500,-141440.161524,314.126752705,369
38770000,-140702.97278,315.388336353,369
38772500,-140313.764599,313.794372446,369
38775000,-140894.281463,315.124895233,369
38777500,-140594.86449,313.829054769,369
38780000,-140997.418041,312.059364035,369
38782500,-140605.592748,314.52240779,369
38785000,-140561.553332,314.334420494,369
38787500,-140539.553895,318.559416856,369
38790000,-140525.946139,313.487645588,369
38792500,-140479.064351,313.384955695,369
38795000,-141382.229228,316.991698607,369
38797500,-140241.76914,311.88498454,369
38800000,-140057.112036,315.884148187,369
38802500,-140340.228719,314.927577617,369
38805000,-140005.700423,321.890490018,369
38807500,-139622.217967,313.883934988,369
38810000,-140736.203622,318.812330696,369
38812500,-140118.846611,317.317957215,369
38815000,-141117.94621,314.934473905,369
38817500,-141395.65995,314.714570007,369
38820000,-141060.595361,313.796340078,369
38822500,-141938.512146,314.328405494,369
38825000,-140985.063661,313.399185453,369
38827500,-140770.643649,313.824641243,369
38830000,-140922.81691,310.929212177,369
38832500,-140149.804328,313.52204353,369
38835000,-140699.24289,316.646559048,369
38837500,-140409.418107,308.556420162,369
38840000,-141139.510943,314.054631602,369
38842500,-141268.732977,313.99094069,369
38845000,-140886.011495,313.465872886,369
38847500,-140663.764449,316.88858565,369
38850000,-140774.269343,314.107780823,369
38852500,-140155.641778,316.575201319,369
38855000,-141423.852254,318.548737891,369
38857500,-140102.990071,316.132401089,369
38860000,-140660.604703,314.780581777,369
38862500,-140931.592929,316.979266738,369
38865000,-141528.047133,313.765129735,369
38867500,-141527.029665,311.997180919,369
38870000,-140682.911354,317.137806168,369
38872500,-141113.807726,309.955763842,369
38875000,-140742.420853,314.778376404,369
38877500,-140391.409684,315.449160385,369
38880000,-140959.631025,315.611468783,369
38882500,-140639.912909,311.15462315,369
38885000,-140141.352734,310.96164471,369
38887500,-141281.878945,318.091897085,369
38890000,-140472.549105,313.668036103,369
38892500,-141536.673328,311.936825403,369
38895000,-141166.390189,314.367432355,369
38897500,-141621.514676,314.742250051,369
38900000,-141247.296196,317.988905326,369
38902500,-140416.625552,310.91442901,369
38905000,-140923.869196,314.70266053,369
38907500,-140849.489231,311.443269468,369
38910000,-140666.616637,312.303710055,369
38912500,-140582.777476,315.204786239,369
38915000,-140166.476562,313.848054726,369
38917500,-140985.243921,316.157097942,369
38920000,-141119.565681,317.418597853,369
38922500,-140864.868031,312.770236206,369
38925000,-140994.568456,318.023619108,369
38927500,-141409.650383,313.710907336,369
38930000,-140704.677835,313.896084743,369
38932500,-141287.974863,317.567565691,369
38935000,-141493.247661,311.29143451,369
38937500,-140142.080867,311.95003295,369
38940000,-140647.508266,314.10106459,369
38942500,-140511.255572,314.829722991,369
38945000,-139598.729865,313.993934793,369
38947500,-141225.680018,315.344536775,369
38950000,-140272.379619,315.062433616,369
38952500,-140120.569104,317.040983719,369
38955000,-141065.113207,314.038379149,369
38957500,-140945.656076,309.726073973,369
38960000,-141432.794723,310.547016102,369
38962500,-140366.816263,316.268311597,369
38965000,-140428.32522,314.473036232,369
38967500,-140280.85297,314.430212143,369
38970000,-141196.804403,314.101326802,369
38972500,-140384.795718,311.117590783,369
38975000,-140319.73303,316.236098457,369
38977500,-140989.889436,313.135558193,369
38980000,-141733.033297,315.44161291,369
38982500,-140706.235757,312.332136693,369
38985000,-141092.383464,319.61865705,369
38987500,-141395.313015,315.617973395,369
38990000,-140946.144509,313.761823792,369
38992500,-140900.153996,313.389009904,369
38995000,-141134.959857,311.953669984,369
38997500,-140320.899576,316.189629473,369
39000000,-140089.829459,316.438604824,369
39002500,-140306.506003,312.880217115,369
39005000,-140028.384752,314.525249564,369
39007500,-140942.245102,318.061880222,369
39010000,-140986.7176,308.778705642,369
39012500,-140229.454629,312.787048888,369
39015000,-140177.660111,315.928786125,369
39017500,-140602.464529,313.977084031,369
39020000,-140547.185966,315.37480124,369
39022500,-140829.063934,317.546228888,369
39025000,-142007.014507,315.837173037,369
39027500,-140547.771323,314.880822159,369
39030000,-142217.057474,320.424713512,369
39032500,-141438.844623,313.274292074,369
39035000,-140919.945938,314.190224009,369
39037500,-141652.263302,312.772136276,369
39040000,-141413.893263,314.184289606,369
39042500,-141187.808204,312.541667626,369
39045000,-141948.860035,311.555275807,369
39047500,-141311.208804,313.020068563,369
39050000,-141325.933494,308.166221855,369
39052500,-141601.018416,316.10786211,369
39055000,-141684.503774,312.583095936,369
39057500,-141380.89286,318.048860103,369
39060000,-140864.929642,315.962575925,369
39062500,-140873.116709,314.907388699,369
39065000,-140243.348128,311.362834796,369
39067500,-140749.995822,318.029535207,369
39070000,-141462.699133,315.46968459,369
39072500,-140263.742168,316.365200276,369
39075000,-141664.223854,312.367712782,369
39077500,-140008.033096,314.622030362,369
39080000,-140990.544083,315.855467555,369
39082500,-140533.263096,315.539080973,369
39085000,-140593.349812,315.414048979,369
39087500,-140369.253714,313.834621832,369
39090000,-140741.652648,316.289437634,369
39092500,-140324.546912,310.851166431,369
39095000,-140855.061925,317.666043921,369
39097500,-140688.322607,317.004356096,369
39100000,-140732.654538,316.630989653,369
39102500,-139661.767037,314.377727199,369
39105000,-140405.405213,313.422275873,369
39107500,-140904.526405,311.428890881,369
39110000,-140771.007397,312.601332499,369
39112500,-140558.888729,314.44610262,369
39115000,-140751.16161,312.141204552,369
39117500,-140762.009725,310.939840869,369
39120000,-141027.855372,318.093600902,369
39122500,-141049.968688,313.606031076,369
39125000,-140954.397853,317.25620557,369
39127500,-140482.925057,314.242771489,369
39130000,-140244.239106,313.817019637,369
39132500,-141165.190978,314.244925245,369
39135000,-140238.609327,312.739397982,369
39137500,-140275.886778,319.693634862,369
39140000,-139911.302767,313.140634914,369
39142500,-140450.771877,311.845804023,369
39145000,-140622.938732,315.975363966,369
39147500,-140893.363355,313.568101131,369
39150000,-140575.172345,312.069513703,369
39152500,-140713.051211,314.779419012,369
39155000,-141291.221514,312.400445723,369
39157500,-140391.076238,314.542986345,369
39160000,-140776.307355,315.870880932,369
39162500,-140641.510744,313.478037554,369
39165000,-140917.217648,316.365806354,369
39167500,-140949.469575,314.443463239,369
39170000,-140405.02279,315.72149754,369
39172500,-140443.837697,317.806776231,369
