#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
21982500,-135806.648133,311.279221618,360
21985000,-136834.508116,313.315460233,360
21987500,-136072.93392,314.080694809,360
21990000,-136042.606449,315.889455004,360
21992500,-135685.559511,314.190382039,360
21995000,-136006.500388,312.649863073,360
21997500,-136513.784846,312.807547507,360
22000000,-136382.445954,314.903900974,360
22002500,-136981.638663,315.337823048,360
22005000,-136245.810723,311.009216278,360
22007500,-136328.35058,311.794046193,360
22010000,-135842.249307,315.658894308,360
22012500,-135590.195463,317.542850118,360
22015000,-135522.866044,318.057409848,360
22017500,-135888.794385,315.672008434,360
22020000,-136044.059015,317.028699699,360
22022500,-135704.554932,316.187742754,360
22025000,-136177.211101,312.220879452,360
22027500,-135138.824147,310.286277259,360
22030000,-136572.149483,312.923221658,360
22032500,-136166.828549,310.107486846,360
22035000,-136934.73396,314.098220789,360
22037500,-136015.356229,314.282457684,360
22040000,-135849.336788,318.930314174,360
22042500,-136408.491848,316.66118704,360
22045000,-135670.385845,309.097588067,360
22047500,-136503.70059,313.67132334,360
22050000,-135847.890019,314.956985232,360
22052500,-136009.551427,319.523582126,360
22055000,-135978.884707,317.922287544,360
22057500,-135770.81204,313.307088212,360
22060000,-135648.432917,311.643790239,360
22062500,-135948.180508,315.461387858,360
22065000,-136566.428072,311.882522382,360
22067500,-136578.769636,315.463308599,360
22070000,-135838.786579,314.117409603,360
22072500,-136039.476954,313.463234269,360
22075000,-135889.008698,316.715143155,360
22077500,-135955.431948,314.094354086,360
22080000,-136502.413805,317.287066594,360
22082500,-135921.805187,317.460920663,360
22085000,-136450.193002,310.708590221,360
22087500,-136711.456427,315.6468615,360
22090000,-136578.803232,314.449043754,360
22092500,-136446.273889,314.256221435,360
22095000,-136717.7686,315.148267169,360
22097500,-135453.114763,314.14559044,360
22100000,-136287.647184,317.382901346,360
22102500,-135331.424001,314.842064698,360
22105000,-135250.842315,317.901461279,360
22107500,-135781.652584,316.364115495,360
22110000,-135916.632411,312.049955071,360
22112500,-136101.838254,313.493483886,360
22115000,-135247.904861,314.715719984,360
22117500,-135830.782722,316.435687442,360
22120000,-136152.335486,313.53875347,360
22122500,-136912.973195,317.205950945,360
22125000,-136413.560474,312.165962655,360
22127500,-136300.608893,311.278830824,360
22130000,-136183.589155,311.540135673,360
22132500,-135559.529209,318.964910068,360
22135000,-136008.880977,313.420930086,360
22137500,-136487.684906,315.875300618,360
22140000,-136585.427729,313.146826949,360
22142500,-136394.933033,314.818384938,360
22145000,-136084.495554,316.723755459,360
22147500,-135589.283669,315.302337397,360
22150000,-135638.498052,316.050085388,360
22152500,-136113.565128,314.82743596,360
22155000,-135864.87171,315.878847095,360
22157500,-135651.578752,315.014792234,360
22160000,-136463.542226,313.079515642,360
22162500,-135967.641138,318.034649074,360
22165000,-136232.484613,315.373819232,360
22167500,-135812.537098,314.973704684,360
22170000,-135764.031791,313.59639178,360
22172500,-136524.088029,314.119990417,360
22175000,-136406.599941,311.580601192,360
22177500,-135872.036277,312.66442161,360
22180000,-136136.207055,317.079594253,360
22182500,-136690.310174,315.175560492,360
22185000,-136150.143155,314.306661088,360
22187500,-135668.350903,312.675285449,360
22190000,-136344.889907,311.073480368,360
22192500,-135553.748519,313.696039656,360
22195000,-135889.888299,311.447650819,360
22197500,-135397.79763,315.097873318,360
22200000,-135697.649255,311.586202332,360
22202500,-136187.590614,314.006140716,360
22205000,-135462.533935,307.601996978,360
22207500,-136419.88661,312.219493175,360
22210000,-135324.925604,311.00609871,360
22212500,-136446.845569,311.740755027,360
22215000,-136833.209173,310.978478242,360
22217500,-135215.552763,315.546809588,360
22220000,-135987.0625,312.381402477,360
22222500,-135127.326713,316.440754238,360
22225000,-135152.956187,314.296118246,360
22227500,-135522.3999,316.798276432,360
22230000,-136014.665511,316.323242551,360
22232500,-135411.284805,315.519218447,360
22235000,-135789.031957,311.401073867,360
22237500,-135951.245268,313.371848912,360
22240000,-135970.493214,316.524984987,360
22242500,-135881.85337,311.650100883,360
22245000,-135864.990845,312.441855251,360
22247500,-136065.784366,315.449659007,360
22250000,-135735.770093,317.802097651,360
22252500,-135796.067166,314.730019038,360
22255000,-134784.189366,315.192294872,360
22257500,-135617.13491,310.045445201,360
22260000,-134903.291846,313.052942427,360
22262500,-136161.210613,310.290558449,360
22265000,-136123.161263,312.326251817,360
22267500,-136114.154756,315.756497928,360
22270000,-135713.173741,315.21330848,360
22272500,-136353.873822,315.305904123,360
22275000,-136793.962941,311.426920585,360
22277500,-135700.63213,316.056061199,360
22280000,-136004.057996,316.054459265,360
22282500,-135374.346414,316.003159967,360
22285000,-135773.430272,317.075815365,360
22287500,-135799.407953,313.105892373,360
22290000,-136367.790051,312.722014727,360
22292500,-135429.104167,314.790242922,360
22295000,-135681.685416,313.121281957,360
22297500,-136520.94249,318.357026447,360
22300000,-136083.052666,315.524291535,360
22302500,-136343.567755,315.2469099,360
22305000,-136635.919973,316.400694913,360
22307500,-136256.09364,314.065999458,360
22310000,-135850.692874,308.364024545,360
22312500,-135969.032663,317.048734164,360
22315000,-135965.768265,315.230350682,360
22317500,-136390.299962,317.966167059,360
22320000,-136617.381505,315.485266785,360
22322500,-136121.507223,310.244188682,360
22325000,-136535.869791,317.794912289,360
22327500,-135608.027537,315.622654057,360
22330000,-136652.107823,310.95219968,360
22332500,-135785.385532,315.296932873,360
22335000,-135470.057236,316.397342162,360
22337500,-135966.224361,316.306299833,360
22340000,-136262.890581,310.995077608,360
22342500,-135492.186612,316.470049671,360
22345000,-135959.541196,307.80445594,360
22347500,-136530.852394,310.949460723,360
22350000,-136660.048126,314.616277361,360
22352500,-135432.167737,314.409227604,360
22355000,-135661.19413,315.695848775,360
22357500,-136917.893761,316.741830396,360
22360000,-136652.384217,315.089993514,360
22362500,-136109.588283,310.576519952,360
22365000,-135368.186071,315.070168288,360
22367500,-135219.817781,314.027643178,360
22370000,-135975.214269,312.584879706,360
22372500,-135849.077657,318.477440003,360
22375000,-135831.515471,318.554412606,360
22377500,-135795.700082,312.839314899,360
22380000,-135875.890787,319.322650781,360
22382500,-135958.293817,314.164209068,360
22385000,-136175.250903,318.571429606,360
22387500,-136365.659616,313.70520728,360
22390000,-136898.461764,315.688057693,360
22392500,-135451.763106,312.738011509,360
22395000,-135850.157149,316.207320244,360
22397500,-136222.198538,316.388716987,360
22400000,-135869.490835,316.28742732,360
22402500,-135459.842198,312.934015172,360
22405000,-135541.47243,314.474714323,360
22407500,-136235.560853,316.154170251,360
22410000,-136405.877945,315.145849427,360
22412500,-135750.752076,317.005735244,360
22415000,-136509.787421,310.270337035,360
22417500,-136442.125565,313.958761112,360
22420000,-135822.649367,307.785347798,360
22422500,-135727.523414,311.91664361,360
22425000,-134974.744286,315.853456496,360
22427500,-136354.133397,313.810217563,360
22430000,-135970.372596,312.742308364,360
22432500,-135540.496243,317.024226732,360
22435000,-135355.55641,315.249126711,360
22437500,-135805.90467,312.734953944,360
22440000,-135918.068209,314.962253674,360
22442500,-136033.53622,314.475376803,360
22445000,-135623.057041,314.376685052,360
22447500,-135733.584807,316.103035418,360
22450000,-134735.353873,316.218413002,360
22452500,-135310.594699,318.504897841,360
22455000,-136106.777111,309.91193775,360
22457500,-135421.779023,314.286435428,360
22460000,-136133.993684,313.999009677,360
22462500,-135661.749215,315.852508694,360
22465000,-136147.223192,319.689214803,360
22467500,-136831.921507,310.696663474,360
22470000,-135192.680283,311.276410744,360
22472500,-136380.637552,316.530673426,360
22475000,-136588.381182,312.032470538,360
22477500,-135723.511386,312.675557084,360
22480000,-136121.074151,314.176371553,360
22482500,-136291.395351,315.066759692,360
22485000,-136973.384008,315.233421287,360
22487500,-135861.536748,313.229044523,360
22490000,-136584.357673,314.258156433,360
22492500,-136013.249233,312.139010566,360
22495000,-135831.381958,312.309581606,360
22497500,-135602.981685,313.000963388,360
22500000,-136245.259739,309.7721208,360
22502500,-135415.027176,314.292714167,360
22505000,-135749.471255,316.689716471,360
22507500,-136606.18033,315.31632801,360
22510000,-136103.601068,316.383846211,360
22512500,-135779.849851,313.564853712,360
22515000,-137321.038876,314.79937419,360
22517500,-136426.184622,310.291547868,360
22520000,-136675.038598,312.787112063,360
22522500,-135912.993693,314.620017652,360
22525000,-136289.466626,313.321687534,360
22527500,-136197.108297,314.888268717,360
22530000,-136524.415153,314.593938197,360
22532500,-135903.441741,310.328774299,360
22535000,-135922.988962,311.793301205,360
22537500,-136663.082104,314.315363955,360
22540000,-135659.562689,312.380635196,360
22542500,-136001.777647,312.292508667,360
22545000,-135580.002359,314.820219638,360
22547500,-136318.814857,318.887012358,360
22550000,-136036.789942,315.869601758,360
22552500,-136419.366384,312.036316657,360
22555000,-136393.063233,310.865888488,360
22557500,-136183.602975,315.163692558,360
22560000,-136218.738351,314.807696711,360
22562500,-136120.826126,313.639620662,360
22565000,-136651.541388,307.73766795,360
22567500,-136233.914256,316.499016189,360
22570000,-135857.283143,314.352468651,360
22572500,-135164.76715,313.015883081,360
22575000,-135192.512638,312.171909899,360
22577500,-135950.366312,313.294789516,360
22580000,-135845.165326,314.449767162,360
22582500,-135305.167898,313.534911814,360
22585000,-136222.984086,318.555682673,360
22587500,-136781.883922,316.002506401,360
22590000,-135638.182698,310.738076216,360
22592500,-136210.909627,314.942037773,360
22595000,-136393.732468,311.373268804,360
22597500,-136339.804356,316.147562485,360
22600000,-137179.992056,314.120903536,360
22602500,-135846.438659,313.439827475,360
22605000,-135564.290095,312.801653114,360
22607500,-135860.457498,314.419089928,360
22610000,-136724.765244,314.034337169,360
22612500,-135596.457847,316.34929138,360
22615000,-136283.524224,315.182621861,360
22617500,-136244.898313,316.17300321,360
22620000,-136857.64981,313.40326747,360
22622500,-135655.095994,316.167396976,360
22625000,-135311.340973,320.013987619,360
22627500,-136083.1292,311.843458505,360
22630000,-135904.153989,311.283423158,360
22632500,-136724.453159,314.643003217,360
22635000,-135685.438188,311.890215066,360
22637500,-136175.053344,312.648254082,360
22640000,-135754.719204,316.266467438,360
22642500,-135926.316903,315.450085318,360
22645000,-136101.165741,310.364408242,360
22647500,-136295.512722,314.414053778,360
22650000,-135887.549837,311.724075315,360
22652500,-136555.360392,314.208991384,360
22655000,-136148.332685,311.267565847,360
22657500,-135865.04333,311.358791944,360
22660000,-135982.122213,315.978759244,360
22662500,-135691.186651,315.245430587,360
22665000,-136155.854048,311.227767243,360
22667500,-135569.168383,315.336329667,360
22670000,-135275.510113,315.777637857,360
22672500,-135475.490925,314.973757946,360
22675000,-136123.586555,312.527315297,360
22677500,-135851.846049,313.501350178,360
22680000,-136181.705655,317.677414003,360
22682500,-135696.483288,313.107696716,360
22685000,-135468.859126,316.561536945,360
22687500,-136738.514204,312.169606666,360
22690000,-135707.137975,319.971108487,360
22692500,-136213.801841,318.981316516,360
22695000,-135499.666527,313.009888342,360
22697500,-135713.223596,310.869081625,360
22700000,-135534.386833,314.545582745,360
22702500,-136160.547823,315.820730296,360
22705000,-136384.093128,314.746853512,360
22707500,-135934.205265,314.715178788,360
22710000,-135930.73523,316.305956465,360
22712500,-135820.33046,319.350556525,360
22715000,-136805.601948,309.415846371,360
22717500,-136167.215275,309.62796507,360
22720000,-135713.911063,316.404204624,360
22722500,-134848.555922,318.306981215,360
22725000,-135465.438307,313.715721093,360
22727500,-135925.771892,313.368160577,360
22730000,-136050.951381,312.466620503,360
22732500,-135924.929166,317.506374971,360
22735000,-135779.296864,316.424364656,360
22737500,-137263.888548,313.659105963,360
22740000,-136677.009264,312.304271769,360
22742500,-135728.687697,312.597085494,360
22745000,-136045.772737,316.140394386,360
22747500,-134736.183326,315.264007949,360
22750000,-135803.5637,314.173656174,360
22752500,-136173.488462,317.487750526,360
22755000,-135925.599688,314.316047054,360
22757500,-136112.908648,313.856189407,360
22760000,-135679.961137,316.26351767,360
22762500,-135831.751068,317.332152183,360
22765000,-136206.944038,314.57041789,360
22767500,-135728.527087,316.86611987,360
22770000,-135566.627338,317.457063124,360
22772500,-135724.023382,313.184947972,360
22775000,-136233.1014,311.824874171,360
22777500,-135868.784833,313.830378103,360
22780000,-135042.053598,315.784987498,360
22782500,-136457.27368,316.963863471,360
22785000,-134903.667702,313.681322208,360
22787500,-136222.094502,313.495928981,360
22790000,-136110.575905,316.497922535,360
22792500,-135375.341876,312.238691424,360
22795000,-136494.339095,309.706256233,360
22797500,-136157.760413,311.843438887,360
22800000,-136558.754881,316.701922406,360
22802500,-136989.330625,312.92275525,360
22805000,-136301.443977,315.283684342,360
22807500,-136586.024514,314.048159073,360
22810000,-135859.84251,311.823075487,360
22812500,-136206.337687,313.07333823,360
22815000,-135012.235787,311.746404173,360
22817500,-136166.691242,318.262419209,360
22820000,-135890.108877,315.997688631,360
22822500,-135833.429855,314.22401015,360
22825000,-135678.043846,309.668918126,360
22827500,-134718.187501,311.720776397,360
22830000,-135418.812097,310.224189528,360
22832500,-135658.072509,312.646521159,360
22835000,-135933.601986,315.696044372,360
22837500,-134396.44616,313.957288019,360
22840000,-135569.027435,311.674136838,360
22842500,-136172.276301,308.712421638,360
22845000,-136185.661654,314.499806283,360
22847500,-135496.223788,314.636382079,360
22850000,-135632.335912,312.213891992,360
22852500,-136718.42638,318.167296401,360
22855000,-136427.306601,316.118879783,360
22857500,-135616.557666,315.222586267,360
22860000,-136395.944336,311.37753089,360
22862500,-135340.274,312.447553505,360
22865000,-135427.240665,313.739569755,360
22867500,-136302.340111,316.733720231,360
22870000,-135198.298199,312.928242246,360
22872500,-135201.968488,311.258013111,360
22875000,-135861.820456,314.456807265,360
22877500,-136209.076505,311.284017312,360
22880000,-134804.311808,311.271545351,360
22882500,-134913.680381,314.773885985,360
22885000,-135604.162487,316.79455983,360
22887500,-136067.85686,315.127674899,360
22890000,-136367.128152,313.786951489,360
22892500,-136301.802309,315.430290281,360
22895000,-136421.380306,316.130099804,360
22897500,-136275.938116,313.823990157,360
22900000,-136046.965891,311.702721743,360
22902500,-135396.523833,313.58085438,360
22905000,-135693.881241,312.922360891,360
22907500,-136019.849824,313.034151472,360
22910000,-136824.672399,315.217398576,360
22912500,-135821.732702,316.191856904,360
22915000,-135318.464049,310.887661272,360
22917500,-135974.918606,312.507128009,360
22920000,-136213.769326,315.239952404,360
22922500,-135640.176764,316.606682624,360
22925000,-136036.070046,313.097741558,360
22927500,-135072.868048,315.385666353,360
22930000,-136157.826745,313.9190414,360
22932500,-135823.19277,311.705327639,360
22935000,-136359.683921,314.584811796,360
22937500,-135919.290601,315.05577402,360
22940000,-135252.152748,311.213486922,360
22942500,-136222.055302,314.878945071,360
22945000,-135842.41397,314.385248248,360
22947500,-136543.605058,307.515447323,360
22950000,-135786.763278,313.129361784,360
22952500,-136802.04153,316.559590065,360
22955000,-135637.956772,315.479777998,360
22957500,-135119.701413,313.024426262,360
22960000,-135051.297542,316.450078762,360
22962500,-135477.623605,312.396816609,360
22965000,-135451.933248,314.774605159,360
22967500,-135460.950096,313.993156197,360
22970000,-135750.704833,312.019533184,360
22972500,-135743.337354,314.149640638,360
22975000,-135355.606406,316.259142363,360
22977500,-136518.484018,316.188347954,360
22980000,-135817.589597,317.245560806,360
22982500,-136178.625978,316.060125478,360
22985000,-135899.499137,314.341866013,360
22987500,-136015.298196,317.498264007,360
22990000,-135453.030474,314.344636376,360
22992500,-135834.434626,313.892251519,360
22995000,-136306.582983,312.614427388,360
22997500,-134850.29339,317.187731187,360
23000000,-135293.619998,318.293487575,360
23002500,-136046.137189,314.574947805,360
23005000,-135252.791765,313.136847896,360
23007500,-135821.236848,312.53374378,360
23010000,-135721.236899,316.266940701,360
23012500,-135509.241048,319.536559368,360
23015000,-135887.47231,318.435188236,360
23017500,-135683.740117,313.073180183,360
23020000,-136532.830437,315.031302129,360
23022500,-135921.291129,318.787277162,360
23025000,-136417.721643,312.943309404,360
23027500,-135556.565137,314.740171794,360
23030000,-135602.866283,313.151579385,360
23032500,-136611.649179,315.682290312,360
23035000,-135885.559118,315.257277268,360
23037500,-136006.784906,312.403358484,360
23040000,-135898.014718,311.458064078,360
23042500,-135807.642306,316.98775849,360
23045000,-136044.281634,318.234475258,360
23047500,-136194.989097,309.979122244,360
23050000,-136138.365262,313.878087422,360
23052500,-135376.168915,317.593224866,360
23055000,-136163.706219,313.34977419,360
23057500,-136113.348283,316.790463542,360
23060000,-136568.143014,314.435687424,360
23062500,-136227.988591,312.823717423,360
23065000,-135910.334839,315.660492432,360
23067500,-135605.373546,315.119709616,360
23070000,-135033.382056,312.746896468,360
23072500,-135451.702049,316.929923527,360
23075000,-135760.046249,313.986235183,360
23077500,-135905.430279,314.859337234,360
23080000,-135848.821512,316.120522403,360
23082500,-136241.570178,311.769915169,360
23085000,-135352.731401,317.405120814,360
23087500,-135159.542334,311.642212455,360
23090000,-136152.101808,311.576065271,360
23092500,-135813.264217,315.31255377,360
23095000,-135365.306737,314.252355104,360
23097500,-136511.560157,315.98991785,360
23100000,-135932.0509,313.003140129,360
23102500,-136728.805383,312.655123415,360
23105000,-135833.592816,313.534131066,360
23107500,-135475.788297,315.732053662,360
23110000,-136156.704501,314.828263536,360
23112500,-135495.89083,315.248422637,360
23115000,-135594.7804,314.853708508,360
23117500,-135814.335709,312.465631418,360
23120000,-135856.247228,314.800941314,360
23122500,-135664.164627,315.443417648,360
23125000,-136892.355851,313.688506066,360
23127500,-136681.977956,312.387538895,360
23130000,-136382.648503,317.067419462,360
23132500,-135777.655912,313.314104156,360
23135000,-136574.405636,317.480981449,360
23137500,-136171.346708,315.069353108,360
23140000,-135980.598084,313.902842538,360
23142500,-136838.091841,312.747019677,360
23145000,-136423.825366,311.995568399,360
23147500,-136031.336172,317.289050758,360
23150000,-136239.531287,313.139704592,360
23152500,-136135.224985,314.519225281,360
23155000,-135697.728519,313.868226104,360
23157500,-135762.925871,319.075087618,360
23160000,-135576.066508,312.054984854,360
23162500,-135846.00107,313.637945897,360
23165000,-136147.643996,315.00818955,360
23167500,-136092.300374,311.388803129,360
23170000,-135989.984946,318.072580289,360
23172500,-135390.172223,314.853027327,360
23175000,-135656.620946,314.310130432,360
23177500,-135244.822082,311.526084108,360
23180000,-135844.919461,317.576935028,360
23182500,-136388.96896,314.539703796,360
23185000,-135986.955408,315.792900715,360
23187500,-136102.298227,313.597330967,360
23190000,-135981.793779,317.951774329,360
23192500,-135383.150377,318.552050366,360
23195000,-135535.387815,315.670287984,360
23197500,-134947.153699,312.403097562,360
23200000,-135631.159659,314.888098378,360
23202500,-136381.182168,317.131341268,360
23205000,-136218.991892,314.451199109,360
23207500,-134765.047683,315.549489319,360
23210000,-135916.535656,316.135013288,360
23212500,-136831.868938,313.457456739,360
23215000,-135122.07592,311.444163434,360
23217500,-136322.445257,313.064120156,360
23220000,-136564.791152,314.291627195,360
23222500,-136482.183273,313.877567033,360
23225000,-135946.745818,317.427937587,360
23227500,-136037.469551,311.012761187,360
23230000,-136076.633675,314.610358442,360
23232500,-136990.690191,313.694555188,360
23235000,-135677.021001,313.061675964,360
23237500,-136894.921969,314.207048229,360
23240000,-136434.115641,315.547710116,360
23242500,-136045.796603,314.342638906,360
23245000,-136315.661683,312.684076709,360
23247500,-135296.261782,316.281243427,360
23250000,-135359.23761,313.470793459,360
23252500,-135735.657356,312.599026939,360
23255000,-135686.882228,314.453714039,360
23257500,-136153.706784,308.953624226,360
23260000,-136362.739132,310.053487374,360
23262500,-135345.148742,315.418634283,360
23265000,-135054.473342,314.113682671,360
23267500,-135549.687364,315.561215005,360
23270000,-135770.023964,316.467292941,360
23272500,-135866.923857,316.478922323,360
23275000,-136449.332345,315.309766657,360
23277500,-135193.818224,316.107204797,360
23280000,-134821.18508,310.644939028,360
23282500,-136123.599228,315.435026481,360
23285000,-136209.673411,313.901731141,360
23287500,-136591.875452,315.227581658,360
23290000,-135168.994628,316.205275675,360
23292500,-136198.845123,312.425221075,360
23295000,-135278.563365,315.51023807,360
23297500,-136022.388275,316.27745712,360
23300000,-136807.617299,315.621558004,360
23302500,-135835.38271,311.973551356,360
23305000,-136520.959374,314.928999509,360
23307500,-136554.183266,313.369552736,360
23310000,-135517.57615,318.188591408,360
23312500,-135795.638893,315.134835029,360
23315000,-136603.2836,317.444981734,360
23317500,-136864.148939,316.267245328,360
23320000,-135573.203488,316.829780878,360
23322500,-136061.164536,316.460980911,360
23325000,-136304.22358,312.82771402,360
23327500,-137367.192236,318.280469542,360
23330000,-135861.848134,319.101374002,360
23332500,-135856.428995,313.575085545,360
23335000,-137194.255982,318.014221857,360
23337500,-135876.689225,318.67936605,360
23340000,-135970.980036,314.703728287,360
23342500,-134962.75296,314.27809186,360
23345000,-136663.895175,314.402265254,360
23347500,-136058.436627,314.141648793,360
23350000,-137066.299317,317.19574541,360
23352500,-136436.573272,312.740902441,360
23355000,-135819.753195,313.988314504,360
23357500,-135923.134949,314.14723062,360
23360000,-137133.440066,318.970199287,360
23362500,-137076.143927,316.463517032,360
23365000,-136695.731564,312.252994665,360
23367500,-135731.266151,314.920294447,360
23370000,-136132.194489,312.320949027,360
23372500,-135743.8264,316.222775773,360
23375000,-136732.79185,314.747549878,360
23377500,-136512.613535,316.174110823,360
23380000,-135755.550791,317.505209226,360
23382500,-135989.556936,312.248115451,360
23385000,-134825.167307,309.969067474,360
23387500,-136519.686738,309.09625676,360
23390000,-135918.973365,315.964616469,360
23392500,-136671.501526,316.204030739,360
23395000,-135655.333155,313.645791242,360
23397500,-135132.682589,313.720262593,360
23400000,-136092.547841,318.589223048,360
23402500,-136431.975967,315.490123622,360
23405000,-136018.843939,317.351819355,360
23407500,-136172.150769,314.884790018,360
23410000,-135720.044361,318.416416442,360
23412500,-136008.081998,316.734618029,360
23415000,-134761.431224,307.081011299,360
23417500,-135470.423367,317.559101592,360
23420000,-135267.481248,318.03040093,360
23422500,-136358.015173,314.348157485,360
23425000,-136816.429307,311.430728096,360
23427500,-136270.096901,313.053276913,360
23430000,-136893.449298,311.281276392,360
23432500,-136379.468527,312.374253798,360
23435000,-136560.217674,316.578484334,360
23437500,-135172.664558,314.668736844,360
23440000,-135162.620927,315.197445343,360
23442500,-135487.907221,314.422999643,360
23445000,-135423.943677,315.76996103,360
23447500,-135097.217902,313.917470123,360
23450000,-136504.597499,314.721475685,360
23452500,-135527.03096,309.035868757,360
23455000,-136302.232257,313.054902949,360
23457500,-136280.551767,310.737317133,360
23460000,-135981.863817,310.070914699,360
23462500,-136484.335429,318.183159497,360
23465000,-136053.663086,314.989524664,360
23467500,-136145.375001,314.433839017,360
23470000,-136773.693725,314.922306176,360
23472500,-135452.095439,314.775421722,360
23475000,-136594.996749,313.266556668,360
23477500,-136657.687026,311.804709513,360
23480000,-136202.408224,314.590295803,360
23482500,-136507.316492,315.544375076,360
23485000,-137208.277995,318.445996585,360
23487500,-136088.121792,316.850313967,360
23490000,-136659.090477,313.960756549,360
23492500,-136204.39077,313.386694464,360
23495000,-135801.022045,315.785709394,360
23497500,-136566.651378,314.483768877,360
23500000,-135503.930985,314.113051548,360
23502500,-136563.065206,313.245155519,360
23505000,-136389.560268,316.453431131,360
23507500,-136527.98945,317.12194809,360
23510000,-136787.16176,311.985578995,360
23512500,-136351.978741,313.743904695,360
23515000,-135621.800862,314.989303264,360
23517500,-136768.780649,311.64747613,360
23520000,-136141.002728,315.042638689,360
23522500,-136565.283032,312.768421235,360
23525000,-136107.794978,317.106421189,360
23527500,-136122.031625,315.808772419,360
23530000,-135797.640848,314.976669733,360
23532500,-136955.563811,314.498601847,359
23535000,-136071.699754,319.912595356,360
23537500,-135296.847085,318.628338409,360
23540000,-135374.355766,311.230020349,360
23542500,-135009.159551,313.002479921,360
23545000,-135698.328348,320.579897739,360
23547500,-135720.339053,316.143205035,360
23550000,-136034.154897,310.148145697,360
23552500,-136322.955066,310.782499338,360
23555000,-135431.978466,316.826410835,360
23557500,-136431.15355,315.661847143,359
23560000,-136442.02195,314.958464859,359
23562500,-135841.283347,312.750663579,359
23565000,-136509.113603,315.009087647,359
23567500,-134982.877885,313.105718091,359
23570000,-135558.274773,317.210222218,359
23572500,-136032.24577,314.928923745,359
23575000,-136532.462835,309.631501406,359
23577500,-136168.877576,310.686963692,359
23580000,-136176.385927,317.04609135,360
23582500,-135663.294346,316.239720803,360
23585000,-135917.283657,316.582764291,360
23587500,-134814.903242,320.331782202,360
23590000,-136190.217474,317.043292513,360
23592500,-136169.061901,319.240504781,359
23595000,-136024.240526,312.86803415,360
23597500,-135535.744052,313.935133393,360
23600000,-135674.573832,311.848628236,360
23602500,-135181.205245,315.399756639,360
23605000,-135795.460691,316.04978924,360
23607500,-135660.189565,314.99318316,360
23610000,-136464.500223,316.584710513,360
23612500,-136326.883699,315.395875588,360
23615000,-136365.196552,315.958942997,360
23617500,-136212.872468,316.355694496,360
23620000,-135746.173427,313.48686028,360
23622500,-136432.598009,314.287247652,359
23625000,-135918.948377,314.261948727,360
23627500,-135844.451081,316.653380449,359
23630000,-135609.236169,310.157035727,359
23632500,-136538.713198,316.804690139,359
23635000,-135955.049505,313.844290394,359
23637500,-135499.832544,313.939248266,359
23640000,-136383.048494,314.778434864,359
23642500,-136992.422236,315.825740699,359
23645000,-135838.679872,312.38301225,359
23647500,-135558.622606,311.588870212,359
23650000,-136293.028319,313.669024355,359
23652500,-135638.351536,316.555438008,359
23655000,-135956.36909,311.219900393,359
23657500,-136527.996844,313.187478404,359
23660000,-136503.648502,315.289111256,359
23662500,-135840.234255,314.722591758,359
23665000,-136626.696225,314.146560198,359
23667500,-135948.817549,314.064609707,359
23670000,-135998.047272,309.663399977,359
23672500,-135459.648646,311.854987494,359
23675000,-135277.784908,310.825175976,359
23677500,-136028.277276,316.987558348,359
23680000,-136030.191309,310.226323918,359
23682500,-135343.551871,314.793389888,359
23685000,-135519.792119,311.395427684,359
23687500,-135269.112778,316.622277968,359
23690000,-135856.469132,314.651088486,359
23692500,-135198.322955,315.395816052,359
23695000,-136246.529108,315.300095358,359
23697500,-135585.385009,312.362664203,359
23700000,-134908.840507,315.957229022,359
23702500,-135653.882488,316.478165232,359
23705000,-135650.193959,316.192784802,359
23707500,-136422.502398,314.375081041,359
23710000,-135750.948973,314.395775392,359
23712500,-135959.11776,315.678451012,359
23715000,-135589.526018,310.885029543,359
23717500,-136258.20461,315.771253901,359
23720000,-136748.775209,317.667974906,359
23722500,-135565.613043,313.127319281,359
23725000,-136208.361845,313.769317697,359
23727500,-136992.952593,314.962617651,359
23730000,-135586.94166,311.823752272,359
23732500,-136453.40714,313.227322042,359
23735000,-135558.941458,314.943409609,359
23737500,-135657.629775,313.396048953,359
23740000,-135948.888205,311.885627519,359
23742500,-135904.567854,315.615411137,359
23745000,-135851.241936,312.879230808,359
23747500,-134977.95147,314.854948988,359
23750000,-135814.434626,318.0494727,359
23752500,-135768.878697,314.608315214,359
23755000,-135465.364614,315.338367563,359
23757500,-135278.757148,318.404453217,359
23760000,-135427.369128,317.175040318,359
23762500,-136171.934595,315.285547957,359
23765000,-136334.826529,313.372412705,359
23767500,-135818.196142,314.670257202,359
23770000,-135846.737336,318.332182178,359
23772500,-135615.092998,311.246666134,359
23775000,-135688.954161,314.375269407,359
23777500,-135857.072923,316.539192334,359
23780000,-135385.552551,314.288184875,359
23782500,-135689.358469,314.032085152,359
23785000,-135524.248724,313.574110833,359
23787500,-135898.123592,314.302107907,359
23790000,-135451.805417,312.414437218,359
23792500,-136215.887338,321.840278188,359
23795000,-135828.166984,312.514295136,359
23797500,-135602.347494,309.631275711,359
23800000,-135281.059734,317.346743388,359
23802500,-135265.351743,312.102005402,359
23805000,-135798.061072,313.552267799,359
23807500,-136071.725414,313.882735439,359
23810000,-135973.516407,312.011600228,359
23812500,-135505.151842,317.762613142,359
23815000,-136336.44928,319.66593616,359
