#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
19250000,-119253.504382,311.95791814,366
19252500,-119446.172275,317.258562565,366
19255000,-119805.029607,312.567208453,366
19257500,-120311.841354,316.840913393,366
19260000,-119638.308847,314.062139753,366
19262500,-119512.934364,316.503910036,366
19265000,-119070.847244,312.970646268,366
19267500,-119500.66476,316.445285529,366
19270000,-119939.891822,316.499446702,366
19272500,-120476.003283,318.670804117,366
19275000,-120102.477039,313.990843232,366
19277500,-120113.921135,312.017114493,366
19280000,-120085.136949,310.454478231,366
19282500,-120127.491731,318.208085265,366
19285000,-119170.778262,315.357955056,366
19287500,-119486.441932,313.779696342,366
19290000,-119723.674298,313.261542719,366
19292500,-119676.173337,315.386347777,366
19295000,-118665.942924,315.811969057,366
19297500,-119622.393096,314.680669285,366
19300000,-119864.334532,313.90070584,366
19302500,-120282.137539,310.615027038,366
19305000,-119856.385405,310.158291132,366
19307500,-119992.065755,312.69678326,366
19310000,-119851.202385,316.231843259,366
19312500,-119472.969653,312.647168287,366
19315000,-120168.983831,313.287541696,366
19317500,-119826.855919,314.433520444,366
19320000,-120506.740088,314.993740907,366
19322500,-119655.646412,316.822369419,366
19325000,-120648.253938,315.655173453,366
19327500,-119127.543391,313.895804639,366
19330000,-120067.172895,312.05327944,366
19332500,-120079.143231,315.745901983,366
19335000,-120331.305625,310.933487729,366
19337500,-119341.143077,315.015233494,366
19340000,-119624.269915,314.887301461,366
19342500,-120187.409491,313.08113197,366
19345000,-118857.374828,313.347616922,366
19347500,-120075.926062,313.903435221,366
19350000,-119544.435446,319.95639699,366
19352500,-120842.980576,312.245805771,366
19355000,-119538.501256,314.891576666,366
19357500,-120427.641969,315.981485041,366
19360000,-118987.146216,311.380065543,366
19362500,-119484.613361,319.025792953,366
19365000,-119536.271536,309.976929824,366
19367500,-119976.936522,313.501512435,366
19370000,-119250.590381,316.610276565,366
19372500,-120096.338563,314.60836739,366
19375000,-120981.231565,310.797186202,366
19377500,-120405.517419,313.523195533,366
19380000,-120307.723626,313.988197418,366
19382500,-119981.883843,318.156064905,366
19385000,-120754.947361,314.270930147,366
19387500,-119368.162141,313.754072926,366
19390000,-120383.572302,312.483041938,366
19392500,-120486.041889,316.172917435,366
19395000,-120164.413387,313.729985955,366
19397500,-120290.62312,318.405744127,366
19400000,-120811.897521,313.829049854,366
19402500,-119928.944797,313.446166894,366
19405000,-120357.361875,313.208039986,366
19407500,-119789.967364,317.291070747,366
19410000,-119881.72825,312.857201041,366
19412500,-119723.213861,316.218886682,366
19415000,-118841.527696,317.550995366,366
19417500,-120190.524004,315.692809264,366
19420000,-119962.143932,317.914849828,366
19422500,-119642.361543,313.715905602,366
19425000,-120056.479734,312.746286373,366
19427500,-120116.714774,314.967842097,366
19430000,-119747.522067,319.235833425,366
19432500,-119926.779105,314.108712536,366
19435000,-120249.987138,314.7958713,366
19437500,-118987.145557,317.485596766,366
19440000,-119881.149059,312.871758908,366
19442500,-119461.721272,310.857750093,366
19445000,-119916.657673,317.762381631,366
19447500,-119223.57833,314.095679237,366
19450000,-120425.974664,309.208483583,366
19452500,-119881.797721,310.965135597,366
19455000,-119499.029754,312.794690301,366
19457500,-119508.484526,314.747039855,366
19460000,-120762.932145,311.041839756,366
19462500,-119791.38309,315.783303796,366
19465000,-120068.415677,313.049773851,366
19467500,-119833.264861,314.291292796,366
19470000,-120641.246945,315.567182709,366
19472500,-120113.283316,310.357742811,366
19475000,-120068.341041,314.218535753,366
19477500,-119810.403166,312.604327338,366
19480000,-118978.909923,315.004622091,366
19482500,-119395.940673,316.417062859,366
19485000,-119145.010385,312.089657666,366
19487500,-119340.016022,313.974511042,366
19490000,-120345.47495,314.549555233,366
19492500,-119323.686962,316.410142359,366
19495000,-119018.883581,314.594135601,366
19497500,-119460.788636,311.132640619,366
19500000,-120083.830318,310.774264461,366
19502500,-119779.790849,316.950859163,366
19505000,-119855.589411,309.407885094,366
19507500,-120110.369094,315.954128463,366
19510000,-119750.313531,313.912032995,366
19512500,-120084.506289,314.67931267,366
19515000,-120598.793423,313.850504557,366
19517500,-119638.644811,317.364673597,366
19520000,-119708.436401,309.787286822,366
19522500,-120068.6458,317.558953652,366
19525000,-119653.390751,313.398190773,366
19527500,-120188.325175,317.880106236,366
19530000,-120596.319202,314.920454488,366
19532500,-119562.963613,314.754529702,366
19535000,-119680.882334,314.883769036,366
19537500,-119534.788541,313.153989589,366
19540000,-120590.132356,310.003261866,366
19542500,-119506.385565,315.742208836,366
19545000,-120404.825462,311.173476931,366
19547500,-120623.326884,314.823663746,366
19550000,-120092.625685,315.915600078,366
19552500,-119213.456967,314.080113869,366
19555000,-120836.066675,311.673998279,366
19557500,-119226.229246,314.767242954,366
19560000,-120341.011379,315.657956077,366
19562500,-120096.561593,313.737950446,366
19565000,-120865.854417,315.508655011,366
19567500,-119628.882933,317.08790149,366
19570000,-120454.050861,316.31165523,366
19572500,-120517.288543,317.15152435,366
19575000,-120493.587674,313.321382859,366
19577500,-119241.03704,313.7031243,366
19580000,-119683.847831,311.956806591,366
19582500,-120041.076644,315.727242139,366
19585000,-119687.601259,317.510552968,366
19587500,-120188.320697,312.37014422,366
19590000,-119897.969865,317.692076706,366
19592500,-119197.156871,313.048385223,366
19595000,-120375.940758,311.912001834,366
19597500,-120766.7838,308.581835139,366
19600000,-120491.687199,314.373568663,366
19602500,-119892.876606,316.424892057,366
19605000,-119443.277742,317.152479323,366
19607500,-119701.692998,315.603310171,366
19610000,-120528.731183,317.009290799,366
19612500,-120237.039015,313.581154406,366
19615000,-119441.18302,314.18932409,366
19617500,-119219.452886,315.869916636,366
19620000,-118926.662372,316.250137549,366
19622500,-119772.548146,313.581586717,366
19625000,-119896.866143,312.631356196,366
19627500,-119798.87355,311.350277322,366
19630000,-119534.410967,309.814065909,366
19632500,-120935.352019,319.305417361,366
19635000,-120415.933245,311.608257376,366
19637500,-120227.974903,316.625855663,366
19640000,-119422.429704,311.845669408,366
19642500,-119969.495984,316.316264336,366
19645000,-120527.025605,313.795951219,366
19647500,-120144.183857,310.419311457,366
19650000,-120306.197747,314.074740755,366
19652500,-120944.007766,316.365362907,366
19655000,-120560.302391,316.104273931,366
19657500,-119631.013883,311.903849181,366
19660000,-119305.020701,316.709228888,366
19662500,-120345.855066,315.021420136,366
19665000,-119435.762948,316.590353464,366
19667500,-119337.925638,315.26750517,366
19670000,-119714.535975,314.369489195,366
19672500,-119833.51106,313.559596573,366
19675000,-121000.393134,317.276471671,366
19677500,-120097.799102,311.608432315,366
19680000,-120126.790781,314.584182024,366
19682500,-121043.586281,316.01475581,366
19685000,-120086.899414,311.595943269,366
19687500,-120944.658809,311.66318472,366
19690000,-120052.636327,316.144812997,366
19692500,-119932.29038,313.132994041,366
19695000,-120370.917119,312.833325509,366
19697500,-119074.581961,313.883293451,366
19700000,-120828.074536,316.923254221,366
19702500,-119837.860774,314.270133174,366
19705000,-119771.734209,317.13931231,366
19707500,-119334.606391,316.977738401,366
19710000,-119857.096421,310.330599171,366
19712500,-119437.962451,314.609945301,366
19715000,-120352.97631,316.083808254,366
19717500,-120146.766768,316.248348309,366
19720000,-119323.252958,311.227142008,366
19722500,-120038.784322,313.056169491,366
19725000,-120031.184142,314.143512584,366
19727500,-119789.822351,312.769107262,366
19730000,-120651.325583,316.615281763,366
19732500,-120497.36256,313.789325086,366
19735000,-120174.491659,313.089510376,366
19737500,-119869.687782,311.692076918,366
19740000,-119756.680551,315.111115432,366
19742500,-120175.821287,316.513840698,366
19745000,-119880.037908,312.122682956,366
19747500,-120289.315364,315.871567928,366
19750000,-120095.464898,314.46529049,366
19752500,-119970.373896,312.084706327,366
19755000,-120094.293966,310.821907073,366
19757500,-119402.899385,316.024286056,366
19760000,-120124.937323,316.11457734,366
19762500,-120132.376805,313.233966629,366
19765000,-119976.226296,317.414857689,366
19767500,-120099.568445,319.385784343,366
19770000,-119952.116301,317.969659362,366
19772500,-119794.690902,315.040855136,366
19775000,-121256.770504,316.216173157,366
19777500,-119635.189565,313.619830313,366
19780000,-120572.131441,316.282864049,366
19782500,-119545.49608,315.283028393,366
19785000,-119790.413366,313.340014582,366
19787500,-119541.590435,314.717331338,366
19790000,-120446.836135,312.54724243,366
19792500,-119645.169448,311.668204785,366
19795000,-120442.499067,318.642439732,366
19797500,-119928.306336,315.098608666,366
19800000,-120294.963072,314.319721246,366
19802500,-119493.316993,315.736697749,366
19805000,-119282.119636,317.90708166,366
19807500,-120311.642326,312.202659899,366
19810000,-119583.863832,316.485396977,366
19812500,-120102.466185,314.794097667,366
19815000,-119668.554277,317.31574831,366
19817500,-119002.654974,314.48720966,366
19820000,-119860.119384,313.162999829,366
19822500,-120867.135806,313.43930679,366
19825000,-119581.960451,311.974489467,366
19827500,-120045.250736,313.618357425,366
19830000,-119660.510249,313.580581309,366
19832500,-119457.383149,316.108596173,366
19835000,-120052.64825,312.073234458,366
19837500,-119763.447997,316.816017835,366
19840000,-119487.34943,318.334618793,366
19842500,-120003.624882,312.994785298,366
19845000,-119914.626145,317.507922997,366
19847500,-120490.25188,315.340636085,366
19850000,-120759.223497,314.067487538,366
19852500,-120007.480116,313.096683633,366
19855000,-120332.320667,311.875987468,366
19857500,-120093.855817,314.4170792,366
19860000,-120555.923249,315.569415563,366
19862500,-120034.515782,312.517840127,366
19865000,-120939.779799,313.489190415,366
19867500,-120292.018793,316.112164946,366
19870000,-120040.014211,312.010027945,366
19872500,-119478.073491,311.866742795,366
19875000,-120125.443621,317.061763765,366
19877500,-119313.929434,311.103378241,366
19880000,-119491.86371,308.967365904,366
19882500,-120231.745854,313.002254546,366
19885000,-119911.119769,312.646965767,366
19887500,-119945.043365,311.103685009,366
19890000,-119898.388564,317.757111962,366
19892500,-120123.188275,317.677857136,366
19895000,-119468.67776,313.187956029,366
19897500,-119490.94237,311.583126115,366
19900000,-120576.623954,313.1557129,366
19902500,-119785.850455,318.497902748,366
19905000,-118779.602921,315.98479227,366
19907500,-120548.691936,315.60212707,366
19910000,-119988.237724,317.528981704,366
19912500,-119930.809794,318.903136122,366
19915000,-119077.901375,311.621533826,366
19917500,-119392.646122,311.710878581,366
19920000,-119335.066405,315.370535229,366
19922500,-119928.065698,315.392922034,366
19925000,-119835.124808,318.556826964,366
19927500,-119158.372528,312.000777416,366
19930000,-119787.56863,312.318226183,366
19932500,-120861.339414,312.749359499,366
19935000,-120430.307382,315.413292745,366
19937500,-120488.259569,315.225379171,366
19940000,-120780.149879,312.747190248,366
19942500,-120077.107152,313.697748769,366
19945000,-119350.397421,313.042317543,366
19947500,-119223.642039,311.432038985,366
19950000,-119728.061883,311.661026781,366
19952500,-120418.219797,315.208358268,366
19955000,-119820.928818,316.290805615,366
19957500,-120346.348518,312.90479003,366
19960000,-119429.997865,320.213838383,366
19962500,-119199.9492,313.229681992,366
19965000,-120543.550756,310.169063975,366
19967500,-119808.983585,311.84973682,366
19970000,-119767.543984,317.721706991,366
19972500,-119366.230564,314.747229265,366
19975000,-120837.75118,313.661565076,366
19977500,-120293.667688,311.079489939,366
19980000,-120323.029828,314.456300548,366
19982500,-119675.589469,312.682914068,366
19985000,-120576.544395,312.859702952,366
19987500,-120052.083037,316.106668097,366
19990000,-120391.650212,314.262469921,366
19992500,-119869.536586,315.057835594,366
19995000,-119578.358754,313.198433701,366
19997500,-120142.199739,311.049722009,366
20000000,-119999.434988,314.93092849,366
20002500,-120009.209529,311.287712218,366
20005000,-119855.498033,316.039945995,366
20007500,-120349.199944,314.923353343,366
20010000,-120165.492582,312.221972029,366
20012500,-120328.366262,314.989457331,366
20015000,-119751.814595,312.864832525,366
20017500,-120390.187623,314.346506767,366
20020000,-120215.575393,317.048737524,366
20022500,-119439.132119,310.657994095,366
20025000,-120102.82499,314.079047744,366
20027500,-119386.854157,314.893674405,366
20030000,-119589.647843,312.285224859,366
20032500,-120053.092309,318.456362964,366
20035000,-119388.982718,312.009143816,366
20037500,-119911.63555,314.875335258,366
20040000,-120491.967773,308.732234355,366
20042500,-120341.837612,317.229330744,366
20045000,-120049.27971,314.241053745,366
20047500,-120079.079766,308.924692877,366
20050000,-120628.528003,312.307571356,366
20052500,-119970.789286,309.461043777,366
20055000,-120528.812049,314.224286938,366
20057500,-120403.998462,314.992496389,366
20060000,-120071.38785,314.753875512,366
20062500,-120158.631221,314.376977265,366
20065000,-120481.261074,313.60941043,366
20067500,-120064.364768,315.29824894,366
20070000,-119473.901861,314.371645316,366
20072500,-120113.723608,313.250415944,366
20075000,-119596.041066,312.742598438,366
20077500,-119086.368368,318.976663383,366
20080000,-119860.478314,314.703009142,366
20082500,-120293.289114,311.460659488,366
20085000,-120422.039259,314.27844902,366
20087500,-119828.816989,314.740338862,366
20090000,-119847.151664,313.217990204,366
20092500,-119028.486687,312.90915518,366
20095000,-119494.654232,313.520544738,366
20097500,-120348.962807,314.710389669,366
20100000,-120903.12777,314.47272223,366
20102500,-121196.617621,312.324755919,366
20105000,-120860.864986,312.682121569,366
20107500,-119856.641599,312.657642858,366
20110000,-120722.477385,317.232587146,366
20112500,-120026.234267,313.758628549,366
20115000,-120181.061347,311.875323202,366
20117500,-119758.100835,314.830029897,366
20120000,-119920.329108,312.164672964,366
20122500,-119928.310696,313.662896078,366
20125000,-120599.507067,314.135473926,366
20127500,-120177.574801,311.925781325,366
20130000,-119950.902338,312.492878013,366
20132500,-120623.852849,315.186348085,366
20135000,-119904.323646,313.294173149,366
20137500,-119674.335419,315.781946484,366
20140000,-120540.688051,312.656817551,366
20142500,-118554.589295,316.871468527,366
20145000,-119898.089596,316.335246439,366
20147500,-119434.877335,311.904532149,366
20150000,-119756.616008,318.493486896,366
20152500,-120048.79947,312.438151328,366
20155000,-120341.225736,309.532582188,366
20157500,-119830.697306,314.513313782,366
20160000,-119997.683063,314.070856126,366
20162500,-120001.969338,319.301296589,366
20165000,-119421.199119,312.234869961,366
20167500,-119859.929813,311.121875484,366
20170000,-119271.432091,315.643333182,366
20172500,-119803.252025,315.694452477,366
20175000,-120077.658106,311.517345223,366
20177500,-119429.724455,312.033971223,366
20180000,-120152.708022,315.459409773,366
20182500,-119296.603077,312.015119856,366
20185000,-120283.177649,315.326871006,366
20187500,-119195.360085,316.142960187,366
20190000,-119610.018072,316.226757262,366
20192500,-121089.699191,310.057985065,366
20195000,-119734.821457,314.509321886,366
20197500,-119319.597209,314.551126495,366
20200000,-119922.563999,319.021006632,366
20202500,-119476.296065,312.808765916,366
20205000,-120000.822969,312.531579395,366
20207500,-119699.327026,315.628500113,366
20210000,-120521.53812,314.714637349,366
20212500,-119962.568561,317.591221508,366
20215000,-119953.956104,313.793061939,366
20217500,-120441.828285,311.76097327,366
20220000,-119985.558164,315.399646076,366
20222500,-119732.8644,315.888722757,366
20225000,-120272.267114,310.157621706,366
20227500,-119767.031288,316.345607767,366
20230000,-119264.182583,316.581517135,366
20232500,-120611.905836,317.648563624,366
20235000,-120751.930515,315.282145998,366
20237500,-119386.422438,315.840755206,366
20240000,-119533.991301,309.697617118,366
20242500,-119796.949422,315.852542398,366
20245000,-119794.339872,314.469629016,366
20247500,-120116.214767,311.835876805,366
20250000,-120237.733698,314.264799991,366
20252500,-120048.177015,311.525259327,366
20255000,-120088.624439,316.005857805,366
20257500,-120033.73229,313.930848693,366
20260000,-119871.336542,312.804340847,366
20262500,-119894.248321,312.170923473,366
20265000,-119913.869842,312.444159743,366
20267500,-120322.833045,314.246957654,366
20270000,-119825.261731,316.580542164,366
20272500,-119687.350779,318.395561205,366
20275000,-120228.126838,312.59617615,366
20277500,-119802.015763,312.901554696,366
20280000,-120188.111701,315.498616974,366
20282500,-119637.713864,314.067279221,366
20285000,-119926.475915,312.443325203,366
20287500,-119637.854216,312.458183472,366
20290000,-120382.59855,312.657923686,366
20292500,-120204.747697,313.566267525,366
20295000,-119948.570709,317.886378723,366
20297500,-119333.213146,312.803661156,366
20300000,-120326.633958,314.674867095,366
20302500,-119697.470568,314.37457082,366
20305000,-119315.820594,313.116811606,366
20307500,-119633.67847,316.199832813,366
20310000,-120247.398738,314.069700776,366
20312500,-118820.342563,312.170287666,366
20315000,-120078.173019,315.878916662,366
20317500,-120092.418248,320.183293986,366
20320000,-120190.407845,318.017046438,366
20322500,-119529.156885,316.01579481,366
20325000,-120652.891074,313.537300795,366
20327500,-119871.129255,312.883964326,366
20330000,-119213.002326,315.312030209,366
20332500,-119535.078181,316.270145023,366
20335000,-120309.902409,314.518297737,366
20337500,-120110.533555,314.677154172,366
20340000,-119780.011467,315.256860365,366
20342500,-119472.393737,310.249681069,366
20345000,-120556.305931,313.395699425,366
20347500,-120360.042593,313.519574444,366
20350000,-120031.184323,315.639551698,366
20352500,-119880.103484,313.480152603,366
20355000,-120253.201117,315.678613946,366
20357500,-120700.292231,310.203789068,366
20360000,-120692.465217,314.595296624,366
20362500,-119176.434943,313.395362423,366
20365000,-119689.592122,315.6232946,366
20367500,-120309.04472,316.548727177,366
20370000,-119488.592612,316.398924438,366
20372500,-120357.256982,311.669280699,366
20375000,-120461.822044,313.608069986,366
20377500,-120064.876529,316.597940048,366
20380000,-120390.475059,308.81490547,366
20382500,-119644.210106,316.68772174,366
20385000,-120131.493423,309.811642953,366
20387500,-119712.862098,310.928843772,366
20390000,-120747.761828,315.652493104,366
20392500,-119518.763752,314.428314203,366
20395000,-119606.165511,315.579137836,366
20397500,-120136.982047,317.458572868,366
20400000,-119732.416779,314.262134358,366
20402500,-119718.684635,315.485150317,366
20405000,-119461.605294,315.713738675,366
20407500,-120002.697048,311.619331392,366
20410000,-119735.589589,316.259216543,366
20412500,-119191.213505,315.616456714,366
20415000,-119421.441243,319.542240077,366
20417500,-119848.764527,311.261304828,366
20420000,-119167.038816,316.914541287,366
20422500,-119642.639057,314.870278293,366
20425000,-118877.243064,315.188110877,366
20427500,-118958.894092,316.30897663,366
20430000,-120255.571607,312.43106148,366
20432500,-120074.248664,314.463401824,366
20435000,-119065.053488,318.313605901,366
20437500,-120202.287996,312.692396137,366
20440000,-120853.364295,313.761208106,366
20442500,-119341.09553,314.601949867,366
20445000,-119320.291692,310.794841443,366
20447500,-120216.346285,312.608869064,366
20450000,-119828.394276,312.277933278,366
20452500,-119757.600312,313.490891067,366
20455000,-120126.158556,315.288554975,366
20457500,-119936.527813,313.999520847,366
20460000,-119202.922146,316.922593736,366
20462500,-120437.953331,318.117437666,366
20465000,-120153.928787,314.061343715,366
20467500,-119945.103694,316.659104106,366
20470000,-120567.706102,316.109175567,366
20472500,-119249.499069,316.829721758,366
20475000,-119961.008742,309.418787094,366
20477500,-119733.38519,310.818711716,366
20480000,-120628.244041,314.367254722,366
20482500,-119787.480812,313.07606991,366
20485000,-120685.823585,314.229201205,366
20487500,-119248.600643,314.439674913,366
20490000,-120332.639871,320.588037909,366
20492500,-119810.783181,315.715867537,366
20495000,-119431.098574,312.307897842,366
20497500,-119824.480783,315.793817996,366
20500000,-119849.154076,313.701181311,366
20502500,-119773.754148,312.261231281,366
20505000,-119355.941763,311.899441581,366
20507500,-119722.842883,318.241493278,366
20510000,-119553.334345,314.86857173,366
20512500,-120084.823993,312.423699465,366
20515000,-118591.306533,316.57957563,366
20517500,-119605.424921,321.442040599,366
20520000,-119132.914949,312.965550551,366
20522500,-120285.050632,315.500630335,366
20525000,-119341.753475,312.077802407,366
20527500,-119835.086921,312.742808941,366
20530000,-120076.001055,316.283331315,366
20532500,-119289.313542,314.306364257,366
20535000,-119525.866998,310.209977364,366
20537500,-118925.967612,313.443364848,366
20540000,-119530.992404,316.005449241,366
20542500,-119970.381947,312.451824513,366
20545000,-120975.541605,315.434325619,366
20547500,-120322.069595,308.892151473,366
20550000,-119537.291823,314.929573775,366
20552500,-120252.430965,314.512241921,366
20555000,-119693.265931,318.435224493,366
20557500,-119677.841836,316.82963542,366
20560000,-119845.451097,313.433077811,366
20562500,-120468.293051,315.572631095,366
20565000,-119672.835912,314.578861157,366
20567500,-120964.698839,311.96272882,366
20570000,-120230.279627,315.565395056,366
20572500,-120324.393156,311.53136653,366
20575000,-119683.590113,315.032908841,366
20577500,-119742.9761,318.096052638,366
20580000,-119362.620432,315.565670432,366
20582500,-120703.44223,316.142534906,366
20585000,-118856.298656,314.703873701,366
20587500,-120010.722997,314.976219968,366
20590000,-119345.547791,315.692888446,366
20592500,-119480.895904,315.788922281,366
20595000,-120144.355858,311.751728234,366
20597500,-119283.131766,309.412037423,366
20600000,-119909.527189,314.471814942,366
20602500,-119228.815368,315.49512595,366
20605000,-119967.606621,313.600236309,366
20607500,-119979.563999,311.963216868,366
20610000,-120027.660019,319.068216195,366
20612500,-118840.856667,314.735764951,366
20615000,-119507.001943,316.403275328,366
20617500,-120689.525265,316.94311159,366
20620000,-119436.937059,316.431612913,366
20622500,-120337.582538,312.804700507,366
20625000,-120397.422348,317.121061883,366
20627500,-119916.399441,312.819409131,366
20630000,-120078.273333,315.674121309,366
20632500,-119850.112509,314.327560162,366
20635000,-120198.57862,314.157412103,366
20637500,-120307.907798,310.665692943,366
20640000,-120170.320193,314.217154642,366
20642500,-119683.435108,313.929423925,366
20645000,-119916.895369,315.8479873,366
20647500,-119856.047859,316.324351822,366
20650000,-120331.188012,315.148421015,366
20652500,-119944.005271,312.609331452,366
20655000,-119707.382412,314.45137659,366
20657500,-120801.639846,312.524725048,366
20660000,-120511.444235,315.865856142,366
20662500,-120035.758312,316.891914693,366
20665000,-120254.017684,315.050865933,366
20667500,-119632.812681,313.126157606,366
20670000,-120220.709597,314.673958898,366
20672500,-119467.946177,313.368206664,366
20675000,-119579.169227,313.73343638,366
20677500,-120188.434701,313.328721227,366
20680000,-120361.19638,315.907260133,366
20682500,-120747.34924,313.789658858,366
20685000,-120511.08014,316.061022009,366
20687500,-120556.110807,313.076511642,366
20690000,-120573.881074,316.583083307,366
20692500,-120359.175537,316.91671336,366
20695000,-120698.764131,316.045292203,366
20697500,-120362.335621,315.453071215,366
20700000,-120347.2029,310.510411239,366
20702500,-118967.666616,315.540731617,366
20705000,-121236.43366,315.532721352,366
20707500,-120321.335078,311.284831886,366
20710000,-119225.363959,315.388632857,366
20712500,-120069.012286,317.288902833,366
20715000,-119086.765329,311.119603481,366
20717500,-120467.581073,312.240387775,366
20720000,-119514.191066,312.647435471,366
20722500,-119841.060164,315.05324569,366
20725000,-119473.568055,315.762492022,366
20727500,-119430.329909,314.580051803,366
20730000,-119607.051667,316.697223794,366
20732500,-119655.519163,315.44873223,366
20735000,-120123.666157,313.281002955,366
20737500,-119326.700776,311.416912199,366
20740000,-120290.72982,315.560332217,366
20742500,-119700.161877,312.29436394,366
20745000,-120845.813828,316.536683262,366
20747500,-120137.702034,313.321478103,366
20750000,-120211.928264,317.280852159,366
20752500,-120538.630494,312.289660983,366
20755000,-119540.311694,319.381721371,366
20757500,-120921.379902,315.234008999,366
20760000,-119508.216994,312.644692163,366
20762500,-119930.28746,317.791658142,366
20765000,-119561.105834,315.79179579,366
20767500,-119564.062983,315.870995623,366
20770000,-120303.545672,313.730717405,366
20772500,-120117.399845,318.710432769,366
20775000,-120547.517664,317.398841989,366
20777500,-120754.06753,317.211362827,366
20780000,-120161.25281,311.506244683,366
20782500,-119876.375985,314.138748178,366
20785000,-119761.441488,314.464487052,366
20787500,-120187.628176,315.534526856,366
20790000,-119483.121557,314.10090063,366
20792500,-119056.358816,314.372143138,366
20795000,-119374.681668,316.956932691,366
20797500,-120849.41513,312.659907845,366
20800000,-120061.184856,315.637949141,366
20802500,-120104.661303,313.709339661,366
20805000,-119725.929843,311.93338212,366
20807500,-119732.388196,312.499137034,366
20810000,-120512.388835,314.600383588,366
20812500,-120383.733208,312.956973561,366
20815000,-120066.979233,316.615474913,366
20817500,-120046.077206,311.153517933,366
20820000,-120637.615904,315.066155042,366
20822500,-119209.767038,313.309154486,366
20825000,-120589.105006,313.809016325,366
20827500,-120363.867785,312.752969761,366
20830000,-119692.123312,316.281081885,366
20832500,-119652.304197,315.937517851,366
20835000,-120419.033721,315.561221061,366
20837500,-120601.38025,312.452205518,366
20840000,-120347.776037,314.1965841,366
20842500,-120331.861385,311.3346033,366
20845000,-120762.810899,314.733588059,366
20847500,-120485.056699,318.101203813,366
20850000,-119616.297182,318.743719037,366
20852500,-119911.884555,314.968012125,366
20855000,-120918.703239,317.925561778,366
20857500,-120721.153499,315.05013427,366
20860000,-120008.066893,315.908701752,366
20862500,-120659.087545,313.862281283,366
20865000,-119431.608654,314.570625296,366
20867500,-120721.485614,311.056491635,366
20870000,-120189.92703,312.320109161,366
20872500,-120279.368065,315.879033267,366
20875000,-119839.182164,314.725326814,366
20877500,-119990.722792,315.86671645,366
20880000,-121230.199136,314.759464989,366
20882500,-119515.894734,318.148200851,366
20885000,-118600.900378,313.2343374,366
20887500,-119168.452856,313.381517749,366
20890000,-119976.097042,317.269356099,366
20892500,-120005.133573,311.055978745,366
20895000,-119458.497406,317.264611337,366
20897500,-120562.156454,316.363849944,366
20900000,-120354.899831,311.112459131,366
20902500,-119300.720813,317.672013623,366
20905000,-119833.877314,316.03701437,366
20907500,-120849.744278,313.135135591,366
20910000,-120784.472138,313.409293282,366
20912500,-119768.24838,315.035666143,366
20915000,-119940.42518,313.080156037,366
20917500,-120328.24792,313.355745489,366
20920000,-119980.338987,317.882434554,366
20922500,-120559.127799,313.946649798,366
20925000,-120110.687372,313.889714332,366
20927500,-120375.997168,312.104879785,366
20930000,-120492.948897,317.398089603,366
20932500,-120199.15415,313.571181741,366
20935000,-121035.481148,310.569428972,366
20937500,-119723.13077,310.774639436,366
20940000,-119458.428249,311.161176054,366
20942500,-120626.452342,318.668850867,366
20945000,-120550.266233,312.131155411,366
20947500,-119656.765547,314.843292317,366
20950000,-120072.471629,314.702472912,366
20952500,-120381.617495,310.050797391,366
20955000,-119401.567784,314.466585138,366
20957500,-120348.456599,317.632968851,366
20960000,-120266.060227,314.440042498,366
20962500,-120204.917861,309.657678678,366
20965000,-121340.575425,321.389774222,366
20967500,-120019.857756,318.787843486,366
20970000,-119677.542431,315.28172627,366
20972500,-120698.594788,310.888415918,366
20975000,-121135.609742,315.949271395,366
20977500,-119518.67331,316.24180577,366
20980000,-120290.75262,314.546856135,366
20982500,-120470.272173,318.00901437,366
20985000,-120772.561622,311.991484384,366
20987500,-120818.362226,315.806245084,366
20990000,-120900.628452,310.982649404,366
20992500,-120434.473517,314.142788051,366
20995000,-120576.030706,313.695943761,366
20997500,-119986.366543,315.321874906,366
21000000,-120677.208595,312.786362508,366
21002500,-119852.775531,310.979035586,366
21005000,-120667.579264,314.045288435,366
21007500,-120726.722337,315.472521655,366
21010000,-120325.493249,314.339412891,366
21012500,-120223.537648,313.235841054,366
21015000,-120416.660592,311.995051354,366
21017500,-120181.703079,315.672137408,366
21020000,-120497.209768,313.495897281,366
21022500,-119181.92047,312.580108435,366
21025000,-120021.311164,314.346674248,366
21027500,-120237.278988,315.297813261,366
21030000,-120120.706055,316.427864162,366
21032500,-120238.254228,309.949208274,366
21035000,-119971.640738,315.763449558,366
21037500,-119598.977378,316.57638484,366
21040000,-120299.082147,314.053766256,366
21042500,-120450.693547,313.15585333,366
21045000,-120731.960529,314.355058742,366
21047500,-120168.757501,314.865534975,366
21050000,-119892.280965,312.813043751,366
21052500,-119638.351942,316.88908148,366
21055000,-120655.549595,312.257227734,366
21057500,-119696.805155,312.179917245,366
21060000,-119073.240564,311.7284492,366
21062500,-119419.920621,312.783005327,366
21065000,-120388.111766,312.196554325,366
21067500,-120342.685267,312.52198096,366
21070000,-120336.849353,321.436140845,366
21072500,-119708.658825,314.066343737,366
21075000,-120682.128879,315.801368069,366
21077500,-120490.625116,311.37794076,366
21080000,-121537.885184,312.057162675,366
21082500,-120366.202662,315.187575253,366
